425
22	24	0	1	0.019000	0.039000	0.018000	1	a
23	231	0	1	0.007000	0.068000	0.134000	1	a
24	25	0	1	0.036000	0.071000	0.034000	1	a
25	26	0	1	0.045000	0.120000	0.065000	1	a
25	232	0	1	0.043000	0.130000	0.014000	1	a
27	28	0	1	0.000000	0.063000	0.000000	1	a
27	32	0	1	0.002500	0.012000	0.013000	1	a
27	34	0	1	0.006000	0.029000	0.020000	1	a
27	35	0	1	0.007000	0.043000	0.026000	1	a
28	36	0	1	0.001000	0.008000	0.042000	1	a
29	60	0	1	0.012000	0.060000	0.008000	1	a
29	63	0	1	0.006000	0.014000	0.002000	1	a
29	64	0	1	0.010000	0.029000	0.003000	1	a
30	73	0	1	0.004000	0.027000	0.043000	1	a
31	32	0	1	0.008000	0.047000	0.008000	1	a
31	34	0	1	0.022000	0.064000	0.007000	1	a
31	35	0	1	0.010000	0.036000	0.020000	1	a
31	43	0	1	0.017000	0.081000	0.048000	1	a
31	74	0	1	0.102000	0.254000	0.033000	1	a
31	75	0	1	0.047000	0.127000	0.016000	1	a
32	35	0	1	0.008000	0.037000	0.020000	1	a
32	37	0	1	0.032000	0.087000	0.040000	1	a
33	36	0	1	0.000600	0.006400	0.404000	1	a
34	42	0	1	0.026000	0.154000	0.022000	1	a
35	36	0	1	0.000000	0.029000	0.000000	1	a
35	43	0	1	0.065000	0.191000	0.020000	1	a
35	44	0	1	0.031000	0.089000	0.036000	1	a
36	40	0	1	0.002000	0.014000	0.806000	1	a
37	38	0	1	0.026000	0.072000	0.035000	1	a
37	42	0	1	0.095000	0.262000	0.032000	1	a
37	46	0	1	0.013000	0.039000	0.016000	1	a
38	41	0	1	0.027000	0.084000	0.039000	1	a
38	47	0	1	0.028000	0.084000	0.037000	1	a
39	52	0	1	0.007000	0.041000	0.312000	1	a
39	62	0	1	0.009000	0.054000	0.411000	1	a
40	68	0	1	0.005000	0.042000	0.690000	1	a
41	61	0	1	0.052000	0.145000	0.073000	1	a
41	92	0	1	0.043000	0.118000	0.013000	1	a
42	87	0	1	0.025000	0.062000	0.007000	1	a
43	44	0	1	0.031000	0.094000	0.043000	1	a
44	45	0	1	0.037000	0.109000	0.049000	1	a
45	48	0	1	0.027000	0.080000	0.036000	1	a
46	47	0	1	0.025000	0.073000	0.035000	1	a
47	48	0	1	0.035000	0.103000	0.047000	1	a
48	49	0	1	0.065000	0.169000	0.082000	1	a
49	50	0	1	0.046000	0.080000	0.036000	1	a
49	55	0	1	0.159000	0.537000	0.071000	1	a
50	51	0	1	0.009000	0.026000	0.005000	1	a
51	53	0	1	0.002000	0.013000	0.015000	1	a
52	54	0	1	0.009000	0.065000	0.485000	1	a
54	56	0	1	0.016000	0.105000	0.203000	1	a
54	123	0	1	0.001000	0.007000	0.013000	1	a
55	236	0	1	0.026500	0.172000	0.026000	1	a
57	190	0	1	0.051000	0.232000	0.028000	1	a
57	66	0	1	0.051000	0.157000	0.023000	1	a
58	59	0	1	0.032000	0.100000	0.062000	1	a
58	237	0	1	0.020000	0.123400	0.028000	1	a
59	60	0	1	0.036000	0.131000	0.068000	1	a
59	61	0	1	0.034000	0.099000	0.047000	1	a
60	64	0	1	0.018000	0.087000	0.011000	1	a
60	238	0	1	0.025600	0.193000	0.000000	1	a
61	63	0	1	0.021000	0.057000	0.030000	1	a
61	66	0	1	0.018000	0.052000	0.018000	1	a
62	73	0	1	0.004000	0.027000	0.050000	1	a
62	240	0	1	0.028600	0.201300	0.379000	1	a
63	64	0	1	0.016000	0.043000	0.004000	1	a
64	65	0	1	0.001000	0.006000	0.007000	1	a
64	67	0	1	0.014000	0.070000	0.038000	1	a
64	239	0	1	0.089100	0.267600	0.029000	1	a
64	241	0	1	0.078200	0.212700	0.022000	1	a
65	66	0	1	0.006000	0.022000	0.011000	1	a
65	69	0	1	0.000000	0.036000	0.000000	1	a
66	190	0	1	0.099000	0.375000	0.051000	1	a
67	190	0	1	0.022000	0.107000	0.058000	1	a
68	173	0	1	0.003500	0.033000	0.530000	1	a
68	174	0	1	0.003500	0.033000	0.530000	1	a
70	71	0	1	0.008000	0.064000	0.128000	1	a
71	72	0	1	0.012000	0.093000	0.183000	1	a
71	234	0	1	0.006000	0.048000	0.092000	1	a
74	76	0	1	0.047000	0.119000	0.014000	1	a
75	77	0	1	0.032000	0.174000	0.024000	1	a
76	78	0	1	0.100000	0.253000	0.031000	1	a
76	79	0	1	0.022000	0.077000	0.039000	1	a
77	84	0	1	0.019000	0.144000	0.017000	1	a
77	86	0	1	0.017000	0.092000	0.012000	1	a
78	79	0	1	0.278000	0.427000	0.043000	1	a
79	82	0	1	0.022000	0.053000	0.007000	1	a
79	83	0	1	0.038000	0.092000	0.012000	1	a
79	84	0	1	0.048000	0.122000	0.015000	1	a
80	82	0	1	0.024000	0.064000	0.007000	1	a
80	83	0	1	0.034000	0.121000	0.015000	1	a
81	87	0	1	0.053000	0.135000	0.017000	1	a
81	88	0	1	0.002000	0.004000	0.002000	1	a
81	89	0	1	0.045000	0.354000	0.044000	1	a
81	90	0	1	0.050000	0.174000	0.022000	1	a
82	83	0	1	0.016000	0.038000	0.004000	1	a
83	85	0	1	0.043000	0.064000	0.027000	1	a
84	86	0	1	0.019000	0.062000	0.008000	1	a
85	88	0	1	0.076000	0.130000	0.044000	1	a
85	233	0	1	0.044000	0.124000	0.015000	1	a
86	87	0	1	0.012000	0.088000	0.011000	1	a
86	90	0	1	0.157000	0.400000	0.047000	1	a
88	235	0	1	0.074000	0.208000	0.026000	1	a
89	90	0	1	0.070000	0.184000	0.021000	1	a
89	92	0	1	0.100000	0.274000	0.031000	1	a
89	93	0	1	0.109000	0.393000	0.036000	1	a
90	91	0	1	0.142000	0.404000	0.050000	1	a
91	93	0	1	0.017000	0.042000	0.006000	1	a
94	101	0	1	0.003600	0.019900	0.004000	1	a
95	99	0	1	0.002000	0.104900	0.001000	1	a
96	97	0	1	0.000100	0.001800	0.017000	1	a
97	98	0	1	0.000000	0.027100	0.000000	1	a
97	245	0	1	0.000000	0.616300	0.000000	1	a
245	99	0	1	0.000000	-0.369700	0.000000	1	a
97	100	0	1	0.002200	0.291500	0.000000	1	a
98	99	0	1	0.000000	0.033900	0.000000	1	a
98	100	0	1	0.000000	0.058200	0.000000	1	a
101	102	0	1	0.080800	0.234400	0.029000	1	a
101	104	0	1	0.096500	0.366900	0.054000	1	a
102	103	0	1	0.036000	0.107600	0.117000	1	a
102	104	0	1	0.047600	0.141400	0.149000	1	a
104	105	0	1	0.000600	0.019700	0.000000	1	a
105	106	0	1	0.005900	0.040500	0.250000	1	a
105	108	0	1	0.011500	0.110600	0.185000	1	a
105	111	0	1	0.019800	0.168800	0.321000	1	a
105	136	0	1	0.005000	0.050000	0.330000	1	a
105	137	0	1	0.007700	0.053800	0.335000	1	a
105	148	0	1	0.016500	0.115700	0.171000	1	a
106	107	0	1	0.005900	0.057700	0.095000	1	a
106	113	0	1	0.004900	0.033600	0.208000	1	a
106	147	0	1	0.005900	0.057700	0.095000	1	a
107	109	0	1	0.007800	0.077300	0.126000	1	a
107	112	0	1	0.002600	0.019300	0.030000	1	a
108	109	0	1	0.007600	0.075200	0.122000	1	a
108	112	0	1	0.002100	0.018600	0.030000	1	a
109	111	0	1	0.001600	0.016400	0.026000	1	a
109	130	0	1	0.001700	0.016500	0.026000	1	a
109	146	0	1	0.007900	0.079300	0.127000	1	a
109	147	0	1	0.007800	0.078400	0.125000	1	a
112	116	0	1	0.001700	0.011700	0.289000	1	a
112	147	0	1	0.002600	0.019300	0.030000	1	a
112	148	0	1	0.002100	0.018600	0.030000	1	a
112	150	0	1	0.000200	0.010100	0.000000	1	a
113	114	0	1	0.004300	0.029300	0.180000	1	a
113	163	0	1	0.003900	0.038100	0.258000	1	a
114	115	0	1	0.009100	0.062300	0.385000	1	a
115	116	0	1	0.012500	0.089000	0.540000	1	a
115	131	0	1	0.005600	0.039000	0.953000	1	a
116	119	0	1	0.001500	0.011400	0.284000	1	a
116	160	0	1	0.000500	0.003400	0.021000	1	a
116	165	0	1	0.000700	0.015100	0.126000	1	a
116	167	0	1	0.000500	0.003400	0.021000	1	a
118	151	0	1	0.056200	0.224800	0.081000	1	a
119	120	0	1	0.012000	0.083600	0.123000	1	a
119	121	0	1	0.015200	0.113200	0.684000	1	a
119	124	0	1	0.046800	0.336900	0.519000	1	a
119	125	0	1	0.043000	0.303100	0.463000	1	a
119	126	0	1	0.048900	0.349200	0.538000	1	a
119	161	0	1	0.001300	0.008900	0.119000	1	a
120	125	0	1	0.029100	0.226700	0.342000	1	a
121	122	0	1	0.006000	0.057000	0.767000	1	a
122	124	0	1	0.007500	0.077300	0.119000	1	a
122	128	0	1	0.012700	0.090900	0.135000	1	a
124	125	0	1	0.008500	0.058800	0.087000	1	a
124	128	0	1	0.021800	0.151100	0.223000	1	a
125	126	0	1	0.007300	0.050400	0.074000	1	a
127	157	0	1	0.052300	0.152600	0.074000	1	a
127	158	0	1	0.137100	0.391900	0.076000	1	a
131	132	0	1	0.013700	0.095700	0.141000	1	a
132	140	0	1	0.005500	0.028800	0.190000	1	a
133	135	0	1	0.174600	0.316100	0.040000	1	a
133	162	0	1	0.080400	0.305400	0.045000	1	a
134	140	0	1	0.011000	0.056800	0.388000	1	a
136	138	0	1	0.000800	0.009800	0.069000	1	a
137	138	0	1	0.002900	0.028500	0.190000	1	a
137	139	0	1	0.006600	0.044800	0.277000	1	a
141	143	0	1	0.002400	0.032600	0.236000	1	a
141	144	0	1	0.001800	0.024500	1.662000	1	a
142	143	0	1	0.004400	0.051400	3.597000	1	a
144	145	0	1	0.000200	0.012300	0.000000	1	a
146	148	0	1	0.001800	0.017800	0.029000	1	a
151	152	0	1	0.066900	0.484300	0.063000	1	a
151	153	0	1	0.055800	0.221000	0.031000	1	a
152	153	0	1	0.080700	0.333100	0.049000	1	a
152	154	0	1	0.073900	0.307100	0.043000	1	a
152	155	0	1	0.179900	0.501700	0.069000	1	a
154	155	0	1	0.090400	0.362600	0.048000	1	a
154	158	0	1	0.077000	0.309200	0.054000	1	a
155	156	0	1	0.025100	0.082900	0.047000	1	a
156	157	0	1	0.022200	0.084700	0.050000	1	a
157	158	0	1	0.049800	0.185500	0.029000	1	a
157	159	0	1	0.006100	0.029000	0.084000	1	a
160	117	0	1	0.000400	0.020200	0.000000	1	a
160	166	0	1	0.000400	0.008300	0.115000	1	a
163	164	0	1	0.002500	0.024500	0.164000	1	a
165	167	0	1	0.000700	0.008600	0.115000	1	a
166	167	0	1	0.000700	0.008600	0.115000	1	a
167	117	0	1	0.000400	0.020200	0.000000	1	a
168	187	0	1	0.033000	0.095000	0.000000	1	a
168	188	0	1	0.046000	0.069000	0.000000	1	a
169	210	0	1	0.000400	0.002200	6.200000	1	a
169	219	0	1	0.000000	0.027500	0.000000	1	a
170	171	0	1	0.003000	0.048000	0.000000	1	a
171	204	0	1	0.002000	0.009000	0.000000	1	a
172	184	0	1	0.045000	0.063000	0.000000	1	a
172	187	0	1	0.048000	0.127000	0.000000	1	a
173	198	0	1	0.003100	0.028600	0.500000	1	a
173	242	0	1	0.002400	0.035500	0.360000	1	a
174	198	0	1	0.003100	0.028600	0.500000	1	a
175	176	0	1	0.014000	0.040000	0.004000	1	a
175	189	0	1	0.030000	0.081000	0.010000	1	a
176	177	0	1	0.010000	0.060000	0.009000	1	a
176	190	0	1	0.015000	0.040000	0.006000	1	a
177	181	0	1	0.332000	0.688000	0.000000	1	a
177	182	0	1	0.009000	0.046000	0.025000	1	a
177	189	0	1	0.020000	0.073000	0.008000	1	a
177	190	0	1	0.034000	0.109000	0.032000	1	a
178	179	0	1	0.076000	0.135000	0.009000	1	a
178	189	0	1	0.040000	0.102000	0.005000	1	a
179	189	0	1	0.081000	0.128000	0.014000	1	a
180	183	0	1	0.124000	0.183000	0.000000	1	a
182	190	0	1	0.010000	0.059000	0.008000	1	a
183	184	0	1	0.046000	0.068000	0.000000	1	a
184	185	0	1	0.302000	0.446000	0.000000	1	a
185	186	0	1	0.073000	0.093000	0.000000	1	a
185	187	0	1	0.240000	0.421000	0.000000	1	a
191	194	0	1	0.013900	0.077800	0.086000	1	a
193	192	1	1	0.002500	0.038000	1.000000	1	a
193	194	0	1	0.001700	0.018500	0.020000	1	a
193	221	0	1	0.001500	0.010800	0.002000	1	a
194	195	0	1	0.004500	0.024900	0.026000	1	a
195	196	0	1	0.004000	0.049700	0.018000	1	a
196	197	0	1	0.000000	0.045600	0.000000	1	a
196	198	0	1	0.000500	0.017700	0.020000	1	a
196	199	0	1	0.002700	0.039500	0.832000	1	a
198	216	0	1	0.000300	0.001800	5.200000	1	a
199	197	0	1	0.003700	0.048400	0.430000	1	a
199	200	0	1	0.001000	0.029500	0.503000	1	a
199	217	0	1	0.001600	0.004600	0.402000	1	a
200	202	0	1	0.000300	0.001300	1.000000	1	a
216	201	1	1	0.001400	0.051400	1.000000	1	a
203	204	0	1	0.010000	0.064000	0.480000	1	a
203	205	0	1	0.001900	0.008100	0.860000	1	a
204	170	0	1	0.001000	0.061000	0.000000	1	a
205	210	0	1	0.000500	0.021200	0.000000	1	a
210	206	1	1	0.000900	0.047200	1.000000	1	a
207	208	0	1	0.001900	0.008700	1.280000	1	a
207	210	0	1	0.002600	0.091700	0.000000	1	a
207	213	0	1	0.001300	0.028800	0.810000	1	a
208	169	0	1	0.000000	0.062600	0.000000	1	a
210	211	0	1	0.000200	0.006900	1.364000	1	a
210	216	0	1	0.000100	0.000600	3.570000	1	a
211	212	0	1	0.001700	0.048500	0.000000	1	a
213	214	0	1	0.000200	0.025900	0.144000	1	a
213	216	0	1	0.000600	0.027200	0.000000	1	a
214	217	0	1	0.000200	0.000600	0.800000	1	a
216	220	1	1	0.000500	0.015400	1.000000	1	a
219	230	0	1	0.000300	0.004300	0.009000	1	a
221	224	0	1	0.008200	0.085100	0.000000	1	a
221	226	0	1	0.011200	0.072300	0.000000	1	a
222	223	0	1	0.012700	0.035500	0.000000	1	a
222	224	0	1	0.032600	0.180400	0.000000	1	a
223	225	0	1	0.019500	0.055100	0.000000	1	a
224	225	0	1	0.015700	0.073200	0.000000	1	a
224	226	0	1	0.036000	0.211900	0.000000	1	a
225	226	0	1	0.026800	0.128500	0.000000	1	a
226	227	0	1	0.042800	0.121500	0.000000	1	a
227	228	0	1	0.035100	0.100400	0.000000	1	a
228	229	0	1	0.061600	0.185700	0.000000	1	a
1	3	1	1	0.000000	0.052000	0.947000	1	a
2	3	1	1	0.000000	0.052000	0.956000	1	a
4	3	1	1	0.000000	0.005000	0.971000	1	a
5	7	1	1	0.000000	0.039000	0.948000	1	a
6	7	1	1	0.000000	0.039000	0.959000	1	a
11	10	1	1	0.000000	0.089000	1.046000	1	a
10	12	1	1	0.000000	0.053000	0.985000	1	a
17	15	1	1	0.019400	0.031100	0.956100	1	a
15	16	1	1	0.001000	0.038000	0.971000	1	a
19	20	1	1	0.000000	0.014000	0.952000	1	a
22	23	1	1	0.000000	0.064000	0.943000	1	a
29	30	1	1	0.000000	0.047000	1.010000	1	a
38	39	1	1	0.000000	0.020000	1.008000	1	a
40	39	1	1	0.000000	0.021000	1.000000	1	a
53	54	1	1	0.000000	0.059000	0.975000	1	a
56	55	1	1	0.000000	0.038000	1.017000	1	a
62	61	1	1	0.000000	0.024400	1.000000	1	a
73	68	1	1	0.000000	0.020000	1.000000	1	a
81	70	1	1	0.000000	0.048000	1.000000	1	a
83	71	1	1	0.000000	0.048000	1.000000	1	a
78	72	1	1	0.000000	0.046000	1.015000	1	a
186	93	1	1	0.000000	0.149000	0.967000	1	a
103	95	1	1	0.005200	0.017400	1.010000	1	a
94	100	1	1	0.000000	0.028000	1.050000	1	a
136	101	1	1	0.000500	0.019500	1.000000	1	a
110	109	1	1	0.000000	0.018000	1.052200	1	a
129	109	1	1	0.000000	0.014000	1.052200	1	a
149	111	1	1	0.001000	0.040200	1.050000	1	a
153	120	1	1	0.002400	0.060300	0.975000	1	a
154	121	1	1	0.002400	0.049800	1.000000	1	a
123	122	1	1	0.000000	0.083300	1.035000	1	a
127	122	1	1	0.001300	0.037100	0.956500	1	a
159	124	1	1	0.000500	0.018200	1.000000	1	a
149	130	1	1	0.001000	0.039200	1.050000	1	a
162	132	1	1	0.002700	0.063900	1.073000	1	a
135	134	1	1	0.000800	0.025600	1.050000	1	a
96	138	1	1	0.000000	0.016000	1.050600	1	a
103	139	1	1	0.001200	0.039600	0.975000	1	a
116	142	1	1	0.001300	0.038400	0.980000	1	a
134	143	1	1	0.000900	0.023100	0.956000	1	a
118	161	1	1	0.000300	0.013100	1.050000	1	a
189	168	1	1	0.000000	0.252000	1.030000	1	a
175	172	1	1	0.000000	0.237000	1.030000	1	a
191	174	1	1	0.000800	0.036600	0.985000	1	a
227	179	1	1	0.000000	0.220000	1.000000	1	a
57	180	1	1	0.000000	0.098000	1.030000	1	a
190	181	1	1	0.000000	0.128000	1.010000	1	a
246	183	1	1	0.020000	0.204000	1.050000	1	a
177	188	1	1	0.026000	0.211000	1.030000	1	a
191	190	1	1	0.003000	0.012200	1.000000	1	a
198	197	1	1	0.001000	0.035400	0.970000	1	a
203	202	1	1	0.001200	0.019500	1.000000	1	a
209	208	1	1	0.001000	0.033200	1.020000	1	a
215	213	1	1	0.000500	0.016000	1.070000	1	a
218	217	1	1	0.000500	0.016000	1.020000	1	a
246	175	1	1	0.000100	0.020000	1.000000	1	a
243	98	1	1	0.001000	0.023000	1.022300	1	a
244	99	1	1	0.000000	0.023000	0.928400	1	a
2	248	1	1	0.001000	0.014600	1.000000	1	a
3	249	1	1	0.000000	0.010540	1.000000	1	a
53	260	1	1	0.000000	0.023800	1.000000	1	a
54	261	1	1	0.000000	0.032140	0.950000	1	a
145	265	1	1	0.000000	0.015400	1.000000	1	a
23	254	1	1	0.000000	0.028900	1.000000	1	a
1	247	1	1	0.000000	0.019530	1.000000	1	a
109	263	1	1	0.000000	0.019300	1.000000	1	a
11	250	1	1	0.000000	0.019230	1.000000	1	a
22	253	1	1	0.000000	0.023000	1.000000	1	a
43	257	1	1	0.000000	0.012400	1.000000	1	a
118	264	1	1	0.000000	0.016700	1.000000	1	a
12	251	1	1	0.000000	0.031200	1.000000	1	a
17	252	1	1	0.000000	0.016540	0.942000	1	a
33	255	1	1	0.000000	0.031590	0.965000	1	a
49	259	1	1	0.000000	0.053470	0.950000	1	a
38	256	1	1	0.000000	0.181810	0.942000	1	a
48	258	1	1	0.000000	0.196070	0.942000	1	a
59	262	1	1	0.000000	0.068960	0.956500	1	a
96	96	0	1	0.0000	3.2500	0.0000	1	a
99	99	0	1	0.0000	0.5500	0.0000	1	a
133	133	0	1	0.0000	0.3450	0.0000	1	a
143	143	0	1	0.0000	-2.1200	0.0000	1	a
145	145	0	1	0.0000	-1.0300	0.0000	1	a
152	152	0	1	0.0000	0.5300	0.0000	1	a
158	158	0	1	0.0000	0.4500	0.0000	1	a
169	169	0	1	0.0000	-1.5000	0.0000	1	a
210	210	0	1	0.0000	-3.0000	0.0000	1	a
217	217	0	1	0.0000	-1.5000	0.0000	1	a
219	219	0	1	0.0000	-1.4000	0.0000	1	a
227	227	0	1	0.0000	0.4560	0.0000	1	a
268	268	0	1	0.0000	0.0240	0.0000	1	a
283	283	0	1	0.0000	0.0172	0.0000	1	a
